"student","course","group","LastLevelCompleted","L1.BadSteps","L2.BadSteps","L3.BadSteps","L4.BadSteps","L5.BadSteps","L6.BadSteps","L1.Percentile","L2.Percentile","L3.Percentile","L4.Percentile","L5.Percentile","L6.Percentile","L1.Score","L2.Score","L3.Score","L4.Score","L5.Score","L6.Score","L1.Zscore","L2.Zscore","L3.Zscore","L4.Zscore","L5.Zscore","L6.Zscore","L2.Path","L3.Path","L4.Path","L5.Path","L6.Path","L1.Reward","L2.Reward","L3.Reward","L4.Reward","L5.Reward","L6.Reward","condition","Interaction","hintCount","immediateHintFollowCount","delayHintFollowCount","PSCount","WECount","SkipCount","RestartCount","TotalTime","TotalPSTime","TotalWETime","avgTime","avgPSTime","avgWETime","avgstepTime","avgstepTimeWE","avgstepTimePS","IdleTime","IdleTimeCount","stepTimeDeviation","IdleTimeDeviation","symbolicRepresentationCount","englishRepresentationCount","englishSymbolicSwitchCount","difficultProblemCountSolved","difficultProblemCountWE","easyProblemCountSolved","easyProblemCountWE","UseCount","PrepCount","MorphCount","OptionalCount","InterfaceErrorCount","RightApp","WrongApp","WrongSemanticsApp","WrongSyntaxApp","PrightAppRatio","RrightAppRatio","F1Score","FDActionCount","BDActionCount","DirectProofActionCount","InDirectProofActionCount","actionCount","UseWindowInfo","NonPSelements","AppCount","AppRatio","hintRatio","BlankRatio","HoverHintCount","SystemInfoHintCount","NextStepClickCountWE","PreviousStepClickCountWE","deletedApp","unusedApp","ruleScoreMP","ruleScoreDS","ruleScoreSIMP","ruleScoreMT","ruleScoreADD","ruleScoreCONJ","ruleScoreHS","ruleScoreCD","ruleScoreDN","ruleScoreDEM","ruleScoreIMPL","ruleScoreCONTRA","ruleScoreEQUIV","ruleScoreNULL","ruleScoreCOM","ruleScoreASSOC","ruleScoreDIST","ruleScoreABS","ruleScoreEXP","ruleScoreTAUT","lg","nlg","square.nlg","nlg2","nlg3","X2","X3","postTest"
"smadapu","CSC226-001-STADDON-S16","Cond 2",6,0,0,1,22,2,16,25.9259259259259,28.5714285714286,38.4615384615385,78.2608695652174,23.5294117647059,85.7142857142857,48.1481481481482,-17.1428571428571,-36.9230769230769,-16.5217391304348,92.9411764705882,-100,0.437041981959962,0.756794546835668,0.491281626673005,-0.560740201883686,0.997504041357668,-1.1022141502711,-1,-1,1,1,-1,48.1481481481482,-65.2910052910053,-19.7802197802198,20.4013377926422,109.462915601023,-192.941176470588,"Cond 2",1341,37,NA,NA,13,9,4,3,7418.108,7029.165,388.943,337.186727272727,540.705,43.2158888888889,5.42656035113387,4.09413684210526,5.52607311320755,NA,NA,9.98928127005053,NA,23,0,6,4,3,6,5,98,66,85,21,189,143,127,58,69,0.134778510838831,1.19166666666667,0.242167654530059,1178,0,1178,0,1178,2,117,1061,0.900679117147708,0.0314091680814941,0.099320882852292,109,4,57,5,35,NA,0.793369831190601,0.0118529232919604,0.999919569863899,0.0571871046640428,0.994543033673445,0.0140856225355792,0.297693134488238,0.01,0.769779862837235,0.659833824980165,0.99993652755022,0.0397364474039193,0.0113409221902017,0.01,0.0578931343555623,0.0579947542040629,0.0276663820582113,0.01,0.01,0.01,-148.148148148148,-2.85714285714286,-20.5737799949456,-2.85714285714286,-3.07692307692307,16,8,75
"smcalli","CSC226-001-STADDON-S16","Cond 5",1,0,NA,NA,NA,NA,NA,25.9259259259259,NA,NA,NA,NA,NA,48.1481481481482,-300,NA,NA,NA,NA,0.437041981959962,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1481481481482,-348.148148148148,NA,NA,NA,NA,"Cond 5",87,9,NA,NA,0,1,16,0,455.895,445.582,10.313,455.895,NA,10.313,5.0655,1.71883333333333,5.30454761904762,NA,NA,11.5757001455974,NA,0,19,1,0,0,0,0,4,0,2,1,36,1,6,4,2,0.0526315789473684,0.0126582278481013,0.0204081632653062,54,0,54,0,54,0,35,19,0.351851851851852,0.166666666666667,0.648148148148148,5,3,4,0,0,NA,0.0112672013788836,0.01,0.01,0.01,0.01,0.01,0.0113409221902017,0.01,0.01,0.01,0.01,0.0272478478966252,0.01,0.01,0.01,0.0113409221902017,0.01,0.01,0.01,0.01,NA,NA,NA,NA,NA,2,4,18.75
"smdavis7","CSC226-001-STADDON-S16","Ensemble_Immediate",6,15,6,2,0,25,8,87.378640776699,95.6521739130435,58.8235294117647,42.8571428571429,100,55,-74.7572815533981,-51.304347826087,22.3529411764706,-45.7142857142857,-60,30,-0.509406750411099,-1.53189971276089,0.412691690237635,0.940634162003545,-3.817608059517,0.152024325838357,1,1,-1,1,1,-74.7572815533981,23.4529337273111,73.6572890025575,-68.0672268907563,-14.2857142857143,90,"Ensemble_Immediate",1346,29,NA,NA,9,13,3,8,22478.1573484443,22080.5483484443,397.609,1021.73442492929,2453.39426093826,30.5853076923077,16.4193990857883,3.51866371681416,17.5800544175511,NA,NA,78.599192526222,NA,22,0,4,5,10,2,1,100,74,71,17,266,119,144,114,30,0.123958333333333,0.888059701492537,0.217550274223034,1102,1,923,180,1103,4,143,960,0.870353581142339,0.0262919310970082,0.129646418857661,35,6,78,0,9,NA,0.716336087774207,0.0883361528130265,0.999848303380533,0.0167743997530367,0.0637167186536966,0.13690650627604,0.313962431896929,0.0275790803961188,0.43226965615227,0.524768933570305,0.990425936369494,0.199386270614979,0.043673971387,0.01,0.0115226260758516,0.0115226260758516,0.0124355297634785,0.0113409221902017,0.0115510837829704,0.0115226260758516,104.757281553398,0.599444444444444,7.92440347548552,0.599444444444444,1.4012987012987,16,16,100
"smonser","CSC226-001-STADDON-S16","Cond 5",1,3,NA,NA,NA,NA,NA,68.9814814814815,NA,NA,NA,NA,NA,-37.962962962963,-300,NA,NA,NA,NA,0.202602243292698,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.962962962963,-262.037037037037,NA,NA,NA,NA,"Cond 5",204,22,NA,NA,1,2,29,0,450.388,444.049,6.339,150.129333333333,444.049,3.1695,2.14470476190476,0.487615384615385,2.25405583756345,NA,NA,6.49925924153189,NA,30,0,2,0,0,0,0,8,11,0,0,68,4,15,10,5,0.05,0.0336134453781513,0.0402010050251257,142,0,142,0,142,0,62,80,0.563380281690141,0.154929577464789,0.436619718309859,8,0,9,0,0,NA,0.0393117647058824,0.0436069430682282,0.0269205343675539,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,NA,NA,NA,NA,NA,0,0,0
"smschnei","CSC226-001-STADDON-S16","Cond 6",6,3,0,1,3,7,19,68.9814814814815,28.5714285714286,38.4615384615385,30.4347826086957,58.8235294117647,100,-37.962962962963,-17.1428571428571,-36.9230769230769,79.1304347826087,22.3529411764706,-100,0.202602243292698,0.756794546835668,0.491281626673005,0.756697799316156,-0.0492594588324775,-1.57459164324443,-1,-1,1,1,-1,-37.962962962963,20.8201058201058,-19.7802197802198,116.053511705686,-56.7774936061381,-122.352941176471,"Cond 6",1624,5,NA,NA,15,7,2,5,5556.143,5253.983,302.16,252.551954545455,350.265533333333,43.1657142857143,3.34505900060205,3.18063157894737,3.35503384418902,NA,NA,7.13635247142521,NA,22,0,4,6,2,6,4,83,58,45,14,595,119,82,54,28,0.123188405797101,1.00847457627119,0.219557195571955,1066,0,946,120,1066,0,100,966,0.906191369606004,0.00469043151969981,0.0938086303939962,346,2,50,6,10,NA,0.987631135237819,0.124150981445279,0.999946320738645,0.0115708810677621,0.326922638895907,0.0276562652826716,0.861845923596488,0.129804770538166,0.970226204082665,0.997937352588146,0.996024663513492,0.992407685576156,0.130237998647721,0.01,0.052450453123748,0.0115472830123936,0.0246558823529412,0.01,0.0115226260758516,0.0115511454336483,-62.037037037037,-0.449664429530201,-5.28165209655115,-0.449664429530201,-1.63414634146341,14,16,93.75
"spcamass","CSC226-001-STADDON-S16","Cond 6",6,2,1,7,3,41,1,60.1851851851852,42.8571428571429,84.6153846153846,100,100,14.2857142857143,-20.3703703703704,-45.7142857142857,-100,-100,-100,11.4285714285714,0.280748822848452,0.658691550023637,0.122820406668251,-1.52853051325576,-19.6793005809419,1.25967331459555,-1,-1,-1,-1,-1,-20.3703703703704,-25.3439153439153,-54.2857142857143,0,0,111.428571428571,"Cond 6",1784,34,NA,NA,14,10,39,11,9298.582,8767.468,531.114,387.440916666667,626.247714285714,53.1114,5.1035027442371,5.47540206185567,5.08259014492754,NA,NA,9.94309396565548,NA,52,0,32,1,2,10,7,211,85,141,22,307,143,316,128,188,0.107924528301887,0.508896797153025,0.178082191780822,1514,1,1510,5,1515,2,190,1325,0.874587458745875,0.0224422442244224,0.125412541254125,55,6,66,8,9,NA,0.059402635055615,0.0115514056559297,0.585700607851315,0.0115511551155249,0.989394263981961,0.0115686949012962,0.0116150425243221,0.0115511551154772,0.640922165003589,0.940418979815093,0.120852218285441,0.0671681407117039,0.0115511538014061,0.01,0.0419854446594325,0.0115510837829704,0.0115472830123936,0.0113409221902017,0.0115472830123936,0.0113409221902017,31.7989417989418,0.264175824175824,2.89836361722516,0.264175824175824,1.56103896103896,14,16,93.75
"srritter","CSC226-001-STADDON-S16","Ensemble_Delay",6,0,NA,0,3,NA,6,24.2718446601942,NA,35.2941176470588,30.4347826086957,NA,42.8571428571429,51.4563106796116,NA,69.4117647058823,79.1304347826087,NA,-45.7142857142857,0.436546890676819,NA,0.529621002471631,0.756697799316156,NA,0.47237749297333,-1,1,1,-1,-1,51.4563106796116,NA,NA,9.71867007672634,NA,NA,"Ensemble_Delay",812,22,NA,NA,12,11,20,2,5956.93,5681.895,275.035,258.996956521739,473.49125,25.0031818181818,7.12551435406699,3.02236263736264,7.62670469798658,NA,NA,24.1306271278126,NA,42,0,0,6,5,3,5,59,43,57,5,140,124,40,29,11,0.214162348877375,0.561085972850679,0.31,696,0,696,0,696,0,117,579,0.831896551724138,0.0316091954022989,0.168103448275862,51,4,69,0,7,NA,0.816302509289825,0.933130859294806,0.999999111482751,0.999907839365966,0.95363242667123,0.80790915993413,0.991638568877525,0.0869843883940505,0.990969461700091,0.694259929017433,0.999336276598163,0.109894668875181,0.118945582002822,0.01,0.01,0.01,0.01,0.01,0.0115506295623785,0.0113409221902017,-97.1705963938973,-2.00171428571428,-13.946604280363,-2.00171428571428,-1.88840970350404,16,16,100
"ssganni","CSC226-001-STADDON-S16","Ensemble_Delay",6,3,0,5,NA,NA,7,66.9902912621359,43.4782608695652,70.5882352941177,NA,NA,55,-33.9805825242719,53.0434782608696,-1.17647058823532,NA,NA,30,0.247356162459236,0.582121890849139,0.23729772188664,NA,NA,0.232037128911176,1,1,1,-1,1,-33.9805825242719,87.0240607851414,-54.2199488491049,NA,NA,NA,"Ensemble_Delay",844,2,NA,NA,10,6,6,11,3744.23265390937,3690.77165390937,53.461,234.014540869336,369.077165390937,8.91016666666667,4.3037156941487,1.09104081632653,4.49545877455465,NA,NA,24.8243815062141,NA,23,0,2,5,4,2,1,45,39,87,14,178,126,59,25,34,0.200956937799043,0.992125984251969,0.3342175066313,692,0,686,6,692,2,65,627,0.90606936416185,0.00289017341040462,0.0939306358381503,33,3,34,0,21,NA,0.999977580528196,0.118945582002822,0.261320132771165,0.0275982987314258,0.999601779405999,0.297072352959503,0.861956092103608,0.0272478478966252,0.862853460987019,0.297072352959503,0.991095177921886,0.956274796530345,0.0517149622742518,0.01,0.0137621560609813,0.0119191731906738,0.0133517554673112,0.01,0.0113409221902017,0.0272478478966252,63.9805825242719,0.477536231884058,5.5274810078722,0.477536231884058,1.88285714285714,16,16,100
"stking3","CSC226-001-STADDON-S16","Cond 2",6,4,9,1,0,4,6,74.537037037037,100,38.4615384615385,42.8571428571429,41.1764705882353,42.8571428571429,-49.0740740740741,-60,-36.9230769230769,-45.7142857142857,57.6470588235294,-45.7142857142857,0.124455663736943,-2.58891051456591,0.491281626673005,0.940634162003545,0.57879864128161,0.47237749297333,1,-1,-1,1,-1,-49.0740740740741,-10.9259259259259,23.0769230769231,-8.79120879120877,103.361344537815,-103.361344537815,"Cond 2",2272,102,NA,NA,15,7,28,3,9885.159,9841.856,43.303,449.325409090909,656.123733333333,6.18614285714286,4.29043359375,0.721716666666667,4.38585383244207,NA,NA,7.77605094930288,NA,48,0,8,5,3,7,3,143,84,141,37,518,198,207,115,92,0.12476370510397,0.828451882845188,0.216867469879518,1766,20,1768,18,1786,4,199,1587,0.888577827547592,0.0571108622620381,0.111422172452408,293,2,44,1,54,NA,0.994817996341312,0.941361524881191,0.9969749619324,0.999914084917814,0.56843947826077,0.917088066665411,0.849787583533009,0.403019373679084,0.485380183005788,0.614721032034087,0.974397716365025,0.2659559518329,0.318722505342404,0.01,0.199977291407756,0.0115506295623785,0.0275982987314258,0.0115506295623785,0.0115511454336483,0.0115511551122257,3.3597883597884,0.0225377107364687,0.275176194807374,0.0225377107364687,0.068463611859839,16,16,100
"swmeyer","CSC226-001-STADDON-S16","Random",6,28,0,7,13,2,4,94.1747572815534,28.5714285714286,76.4705882352941,65.2173913043478,23.5294117647059,50,-88.3495145631068,-17.1428571428571,-12.9411764705882,9.56521739130434,92.9411764705882,40,-1.32923323935396,0.756794546835668,0.120368409652643,0.063309377632029,0.997504041357668,0.472075538129635,-1,1,1,1,1,-88.3495145631068,71.2066574202497,4.20168067226891,22.5063938618926,83.3759590792839,-52.9411764705882,"Random",2102,12,NA,NA,12,7,6,4,16025.4976254396,14946.4766254396,1079.021,843.44724344419,1245.53971878663,154.145857142857,7.53431952300877,12.4025402298851,7.32670422815669,NA,NA,31.6389284389719,NA,19,0,10,9,5,1,0,146,103,131,42,410,284,139,118,21,0.17487684729064,2.32786885245902,0.325315005727376,1708,9,844,873,1717,0,93,1624,0.945835760046593,0.0069889341875364,0.0541642399534071,538,2,42,3,25,NA,0.999999593514843,0.257166507476207,0.999999999992974,0.997694756123517,0.0495768915469855,0.617568318737568,0.999542121346961,0.0116712887702196,0.999367398956326,0.710041568338002,0.999403558558679,0.997731750243667,0.0926573744926474,0.01,0.221473019483237,0.0246558823529412,0.0113409221902017,0.430750607524731,0.680062918619008,0.0319344396765168,128.349514563107,0.681443298969072,9.35216106709901,0.681443298969072,1.45274725274725,16,16,100
"sxue2","CSC226-001-STADDON-S16","Cond 2",6,1,2,0,11,4,1,52.3148148148148,57.1428571428571,30.7692307692308,56.5217391304348,81.8181818181818,14.2857142857143,-4.62962962962963,-74.2857142857143,-21.5384615384615,26.9565217391304,-100,11.4285714285714,0.358895402404207,0.560588553211606,0.552691830007131,0.201987061968854,-0.833476259898716,1.25967331459555,-1,-1,1,-1,-1,-4.62962962962963,-69.6560846560846,52.7472527472527,48.494983277592,-126.95652173913,111.428571428571,"Cond 2",876,19,NA,NA,14,9,5,0,4780.037,3899.882,880.155,207.827695652174,278.563,97.795,5.28180883977901,5.33427272727273,5.27011081081081,NA,NA,9.11119835021855,NA,26,0,0,3,3,9,4,59,62,73,24,144,103,115,76,39,0.152592592592593,0.811023622047244,0.256857855361597,761,0,760,1,761,0,86,675,0.886990801576872,0.0249671484888305,0.113009198423127,2,2,56,2,0,NA,0.973038565329704,0.421142156068103,0.990327595823533,0.856999384854885,0.0413153615335938,0.0132006056861884,0.782786032667784,0.0115623806306427,0.0685777611140753,0.377472692139148,0.079562733435197,0.123869995414227,0.13014902203267,0.01,0.0113409221902017,0.0115226260758516,0.0323741563761025,0.0137621560609813,0.0115472830123936,0.0115511454336483,16.058201058201,0.153476611883691,1.56989117182045,0.153476611883691,3.46857142857142,16,16,100
"tadanie2","CSC226-001-STADDON-S16","Random",6,1,0,0,33,12,1,48.5436893203884,43.4782608695652,35.2941176470588,91.304347826087,88.2352941176471,10,2.91262135922329,53.0434782608696,69.4117647058823,-42.6086956521739,-36.4705882352941,100,0.373483314604291,0.582121890849139,0.529621002471631,-1.32346746573623,-1.09602295902262,0.712113947348093,1,1,1,1,1,2.91262135922329,50.1308569016463,16.3682864450128,-112.020460358056,6.13810741687979,136.470588235294,"Random",1079,0,NA,NA,11,8,0,2,4825.234,4341.043,484.191,253.959684210526,394.640272727273,60.523875,4.37861524500907,6.81959154929577,4.21051697381183,NA,NA,10.9830380359195,NA,18,0,4,8,7,0,0,69,35,60,16,171,112,68,47,21,0.130081300813008,1.03703703703704,0.231166150670794,928,3,931,0,931,2,70,861,0.924812030075188,0,0.075187969924812,293,12,51,0,20,NA,0.932900772170917,0.0439938118413558,0.997168207551846,0.816488907066167,0.333339779575158,0.80790915993413,0.997814277779723,0.0594879385205701,0.456692587433219,0.980252185890556,0.999997886877143,0.250882319049362,0.0437539551854221,0.01,0.1214144151601,0.01,0.0113409221902017,0.0113409221902017,0.0113409221902017,0.0115517673867994,97.0873786407767,1,9.85329278164293,1,33.3333333333335,8,4,37.5
"tavanza2","CSC226-001-STADDON-S16","Ensemble_Immediate",6,0,4,4,3,5,13,24.2718446601942,91.304347826087,61.5384615384615,100,52.9411764705882,80,51.4563106796116,-42.6086956521739,-83.0769230769231,-100,34.1176470588235,-20,0.436546890676819,-0.827225844890882,0.307051016670628,-1.52853051325576,0.369445941243581,-0.24803968952574,1,-1,-1,1,1,51.4563106796116,-94.0650063317856,-40.4682274247492,-16.9230769230769,134.117647058824,-54.1176470588235,"Ensemble_Immediate",1607,32,NA,NA,9,10,20,2,11728.1144107654,11327.2124107654,400.902,617.269179513968,1258.57915675171,40.0902,7.19957913490816,3.45605172413793,7.48659115053892,NA,NA,34.1222187881423,NA,0,30,31,3,6,4,2,138,79,33,4,278,97,159,122,37,0.0822033898305085,0.57396449704142,0.143810229799852,1324,27,1201,150,1351,14,171,1180,0.873427091043671,0.0236861584011843,0.126572908956329,461,10,67,2,11,NA,0.545417048753614,0.134356873139474,0.667032998227126,0.0124975990937961,0.0772001405968842,0.441431560146571,0.011551155115492,0.0160567932697994,0.140160271761636,0.972975258140557,0.0438981521275882,0.0113409221902017,0.315863073685879,0.01,0.0113409221902017,0.0113409221902017,0.01,0.01,0.0115226260758516,0.01,-71.4563106796116,-1.472,-10.2559099703726,-1.472,-1.38867924528302,8,16,75
"thle","CSC226-001-STADDON-S16","Ensemble_Immediate",6,0,2,1,2,1,9,24.2718446601942,82.6086956521739,58.8235294117647,26.0869565217391,36.3636363636364,55,51.4563106796116,-25.2173913043478,22.3529411764706,87.8260869565217,-32.7272727272727,30,0.436546890676819,-0.122551977020871,0.471156346354633,0.826036641484569,0.694563549915596,0.0720115227655375,1,1,1,-1,1,51.4563106796116,-76.6737019839595,47.5703324808184,65.4731457800512,-120.553359683794,62.7272727272727,"Ensemble_Immediate",977,11,NA,NA,8,12,19,5,15523.8825269135,13969.1655269135,1554.717,776.194126345675,1746.14569086419,129.55975,15.5862274366601,12.3390238095238,16.0565120999005,NA,NA,69.4441211193235,NA,38,0,0,4,9,2,1,53,48,86,0,197,121,66,32,34,0.182779456193353,0.601990049751244,0.280417149478563,796,3,690,109,799,2,137,662,0.828535669586984,0.0137672090112641,0.171464330413016,65,9,83,3,35,NA,0.954044160117209,0.145106622506568,0.999962841189675,0.0125731382025817,0.0443802581896188,0.869429605425258,0.0137541744966443,0.896932916498798,0.958443378479861,0.999846920332278,0.0597870910933635,0.993970258125635,0.043673971387,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-21.4563106796116,-0.441999999999998,-3.07955992316894,-0.441999999999998,-0.416981132075471,14,16,93.75
"tjdeaton","CSC226-001-STADDON-S16","Cond 5",6,9,6,0,0,2,4,87.037037037037,71.4285714285714,30.7692307692308,42.8571428571429,63.6363636363636,28.5714285714286,-74.0740740740741,-100,-21.5384615384615,-45.7142857142857,-87.2727272727273,-17.1428571428571,-0.266277234041831,0.168176565963482,0.552691830007131,0.940634162003545,0.185216946644159,0.787295821622217,-1,-1,-1,-1,-1,-74.0740740740741,-25.9259259259259,78.4615384615385,-24.1758241758242,-41.5584415584416,70.1298701298701,"Cond 5",1817,61,NA,NA,15,9,44,3,7917.445,7635.489,281.956,329.893541666667,509.0326,31.3284444444444,4.28433170995671,3.66176623376623,4.3113997741389,NA,NA,9.31336403729367,NA,66,0,2,2,2,11,5,142,112,110,4,335,179,189,97,92,0.133781763826607,0.579288025889968,0.217364905889496,1505,8,1509,4,1513,0,175,1338,0.88433575677462,0.0403172504957039,0.11566424322538,111,2,54,1,27,NA,0.0438031486199643,0.0276533058962535,0.17378904182006,0.0323183069393718,0.996495786512456,0.0268335121179594,0.0443109138424769,0.0106704610951009,0.999845953132233,0.999982780039567,0.578889324257492,0.0300231147103073,0.0115472830123936,0.01,0.0246558823529412,0.01,0.0115472830123936,0.01,0.01,0.01,56.931216931217,0.327051671732523,4.31502603365512,0.327051671732523,0.768571428571429,14,15,90.625
"tjiang8","CSC226-001-STADDON-S16","Cond 6",6,1,7,6,39,29,9,52.3148148148148,95.6521739130435,61.5384615384615,91.304347826087,100,57.1428571428571,-4.62962962962963,-51.304347826087,-83.0769230769231,-42.6086956521739,-100,-74.2857142857143,0.358895402404207,-1.8842366466959,0.184230610002377,-1.7395005187467,-13.5671413416846,0,1,-1,1,-1,-1,-4.62962962962963,-46.6747181964573,-31.7725752508361,40.4682274247492,-57.3913043478261,25.7142857142857,"Cond 6",943,1,NA,NA,12,10,0,2,5625.725,5468.553,157.172,255.714772727273,455.71275,15.7172,5.81770941054809,1.87109523809524,6.19315175537939,NA,NA,11.4690699938319,NA,21,0,8,4,3,5,6,125,65,65,28,132,106,179,103,76,0.142281879194631,1.01923076923077,0.249705535924617,830,5,368,467,835,6,90,745,0.892215568862275,0.00119760479041916,0.107784431137725,5,2,57,2,9,NA,0.0255354136313803,0.0684262787555094,0.999999577567771,0.0115511608345202,0.0115511420513251,0.0115624769509611,0.0442847873134168,0.0115511551153175,0.62068142891194,0.578699983763892,0.669560420054758,0.147345856743194,0.0296451433173882,0.01,0.0119191731906738,0.0115472830123936,0.02764584010769,0.0115472830123936,0.0115510837829704,0.0115511549371499,-69.6560846560847,-0.665739570164349,-6.80975857562317,-0.665739570164349,-15.0457142857143,16,16,100
"tlcheek","CSC226-001-STADDON-S16","Ensemble_Delay",6,0,3,1,42,4,2,24.2718446601942,86.9565217391304,58.8235294117647,95.6521739130435,41.1764705882353,30,51.4563106796116,-33.9130434782609,22.3529411764706,-51.304347826087,57.6470588235294,80,0.436546890676819,-0.474888910955877,0.471156346354633,-1.94751704525194,0.57879864128161,0.632101144275274,1,1,1,1,1,51.4563106796116,-85.3693541578725,56.2659846547315,-73.6572890025575,108.951406649616,22.3529411764706,"Ensemble_Delay",1130,1,NA,NA,13,6,0,0,10861.1213078187,9045.67730781874,1815.444,571.637963569405,695.821331370672,302.574,9.35497098003337,16.9667663551402,8.58223653493239,NA,NA,46.3509457969008,NA,19,0,0,10,5,0,0,68,49,48,12,495,114,63,38,25,0.184764991896272,1.05555555555556,0.314482758620689,663,3,552,114,666,0,49,617,0.926426426426426,0.0015015015015015,0.0735735735735736,50,4,36,5,4,NA,0.999680202581673,0.989281010597194,0.999999994453052,0.0113409221902017,0.706300043413242,0.470661467282888,0.0437596598406482,0.798544415191974,0.0962189763278761,0.744159624224856,0.598133882565988,0.238943259906142,0.0393117647058824,0.01,0.0246558823529412,0.0115226260758516,0.0113409221902017,0.0113409221902017,0.01,0.0115511538014061,28.5436893203884,0.588,4.09679012403472,0.588,0.554716981132077,16,16,100
"tmsmiley","CSC226-001-STADDON-S16","Cond 5",6,1,0,5,6,8,23,52.3148148148148,43.4782608695652,61.5384615384615,39.1304347826087,100,95,-4.62962962962963,53.0434782608696,-83.0769230769231,61.7391304347826,-100,-50,0.358895402404207,0.582121890849139,0.245640813336503,0.548681272810918,-2.87086267298446,-1.04816772025393,1,-1,1,-1,1,-4.62962962962963,57.6731078904992,-136.120401337793,144.816053511706,-161.739130434783,50,"Cond 5",1044,15,NA,NA,13,7,0,2,6158.727,5606.174,552.553,307.93635,431.244153846154,78.9361428571429,5.75044537815126,7.08401282051282,5.64569385699899,NA,NA,11.0686009380992,NA,20,0,2,5,3,5,3,114,71,68,33,159,118,168,85,83,0.139976275207592,1.15686274509804,0.24973544973545,900,12,912,0,912,0,69,843,0.924342105263158,0.0164473684210526,0.0756578947368421,47,2,45,4,34,NA,0.996398277615172,0.080048567161063,0.97945647696067,0.0115511550828501,0.986555305824804,0.656694536351412,0.013221959834926,0.0117782846787281,0.649411380543136,0.916164361497037,0.104215485593091,0.071367305876029,0.0437554549805043,0.01,0.028659812329086,0.0115510837829704,0.011551332890485,0.0115472830123936,0.0115510837829704,0.0115226260758516,-45.3703703703704,-0.433628318584071,-4.43552448051414,-0.433628318584071,-9.8,12,16,87.5
